id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,data,mes,ano
1507425245,45764156-7586-3b6e-b6f0-e8a2823b8eca,-8.326,-55.573,2020-08-13 17:35:00,Brasil,PARA,NOVO PROGRESSO,Amazônia,2020-08-13 17:35:00,8,2020
1507425244,9264e9c6-8bd8-317d-8df0-15807e3d9e1b,-8.225,-55.255,2020-08-13 17:35:00,Brasil,PARA,NOVO PROGRESSO,Amazônia,2020-08-13 17:35:00,8,2020
1507425430,6548fb73-6b3a-33b3-acc4-79befb48a963,-8.031,-49.519,2020-08-13 17:35:00,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazônia,2020-08-13 17:35:00,8,2020
1507425429,da2af5e5-5bfa-30e4-8521-f25926d20c69,-8.025,-49.485,2020-08-13 17:35:00,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazônia,2020-08-13 17:35:00,8,2020
1507425400,20573cf6-2b85-33ad-b579-00e4e9f71fe3,-7.229,-50.655,2020-08-13 17:35:00,Brasil,PARA,OURILANDIA DO NORTE,Amazônia,2020-08-13 17:35:00,8,2020
1507425399,39d6d04d-a736-3489-8e5c-c3fd9b5e1b2b,-7.225,-50.65,2020-08-13 17:35:00,Brasil,PARA,OURILANDIA DO NORTE,Amazônia,2020-08-13 17:35:00,8,2020
1507425398,bba4d34e-3590-38e6-92fb-fdadf652187c,-6.991,-50.889,2020-08-13 17:35:00,Brasil,PARA,OURILANDIA DO NORTE,Amazônia,2020-08-13 17:35:00,8,2020
1507425397,ed72b79b-2730-3177-8cf2-d2bdc6a91dc1,-6.991,-50.882,2020-08-13 17:35:00,Brasil,PARA,OURILANDIA DO NORTE,Amazônia,2020-08-13 17:35:00,8,2020
1507425396,33d51e6c-e886-3095-b7b4-d1ffdde01a2c,-9.213,-51.566,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425395,35210141-9dff-3b7e-8636-63b8633382f2,-9.207,-51.572,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425334,97bbb744-2a39-328b-8e42-5521be5f7dc8,-7.102,-51.588,2020-08-13 17:35:00,Brasil,PARA,OURILANDIA DO NORTE,Amazônia,2020-08-13 17:35:00,8,2020
1507425333,187c4d2e-5d58-3a1b-a763-5a7f48661660,-7.096,-51.607,2020-08-13 17:35:00,Brasil,PARA,OURILANDIA DO NORTE,Amazônia,2020-08-13 17:35:00,8,2020
1507425332,d3f7ce6a-5207-3fa0-951f-7128a007a270,-7.095,-52.247,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425331,8145cb5f-1ab6-366d-8fdd-763a9ee49e55,-7.092,-51.582,2020-08-13 17:35:00,Brasil,PARA,OURILANDIA DO NORTE,Amazônia,2020-08-13 17:35:00,8,2020
1507425330,cc5bab3d-33c4-39f0-9bf3-aa4e494d547d,-7.088,-51.59,2020-08-13 17:35:00,Brasil,PARA,OURILANDIA DO NORTE,Amazônia,2020-08-13 17:35:00,8,2020
1507425329,9ac261ce-e471-38af-9688-e03bc6f9948d,-7.079,-52.701,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425328,b0785c86-6be5-3f0a-a422-950bb3013644,-7.047,-51.696,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425327,8116c975-ddde-3c98-bc72-dcd4594eb08a,-7.046,-52.413,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425326,1e0a8007-9898-3c6b-87b9-d6d0112b3fc4,-7.042,-52.392,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425325,1eddaddd-aba1-3280-8266-8beed774aad5,-6.918,-52.16,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425324,d2baea42-b35d-3b80-8e12-747ffc394a16,-6.914,-52.137,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425323,ea6bd1b4-f38f-3cc9-a42e-dbb6996c34d8,-6.862,-51.891,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425322,20e42cbb-d541-3d0d-bc68-b174c6b45b4a,-6.858,-51.868,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425321,7da6c9a3-cc84-3323-8178-2602a34dd697,-6.852,-51.887,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425320,8e0b7757-8d7f-3dae-9d4c-9284fd64fe39,-6.848,-51.893,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425319,dddb0fa5-8b85-384d-aacd-4f8c46ab1399,-6.798,-52.166,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425318,c8f42993-9af5-3925-857f-4004c9eed120,-6.785,-52.167,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425317,a7ab2c12-eba9-3f5f-ab33-00f8b2e26fbe,-6.681,-52.256,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425316,8d888ae5-f8c2-3c7b-a1bc-f9e10a45f506,-6.672,-52.265,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425315,b4c2afe6-ba5c-31da-b39f-7105ba800039,-6.669,-52.243,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425314,d6353919-ab0c-3114-83f3-c9b839637c94,-6.667,-52.258,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425313,03074938-2fc7-3eee-bcda-16e3e9906047,-6.516,-52.019,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425312,3286cea7-4673-3eb3-b9e7-d30991262cfc,-6.868,-52.857,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425311,bb46b750-3b26-3a77-a757-30263847a71b,-6.865,-52.837,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425310,eea083ec-4cfb-3356-8f90-cbb1fd2d7df1,-6.857,-52.864,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425309,6cb199ef-9879-3489-8063-8c5abd0d6085,-6.855,-52.859,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425308,4a3e6c24-1913-39ad-ab30-f9d0e26681f6,-6.854,-52.844,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425307,2f6c44ec-227a-3ef9-a5bb-ab736b9b9675,-6.852,-52.839,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425306,1d595666-214c-350c-ab3f-a7af55fed342,-6.818,-52.869,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425305,9a0544a0-d312-3d96-b4d3-5ff6d1ed8cdc,-6.771,-52.904,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425304,07b9202e-3409-3962-b703-56e7d76dabeb,-6.77,-52.897,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425303,1cba2913-2380-3c65-a7e6-c691f6eb85e0,-6.722,-52.682,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425255,711180b4-52a9-3390-8ced-cdf4a25b400a,-6.581,-52.947,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425254,26aa25ba-f16c-33a6-b889-f86bc67fa977,-6.58,-52.94,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425253,5b018f9f-586c-30af-bf3b-641465051d82,-6.578,-52.928,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425252,75ead449-40ff-3478-ad3c-d5d3f7f50528,-6.577,-52.92,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425251,4c0e8522-32c7-31a0-ba42-f46277173aac,-7.544,-55.41,2020-08-13 17:35:00,Brasil,PARA,NOVO PROGRESSO,Amazônia,2020-08-13 17:35:00,8,2020
1507425435,0e34cba2-ded3-33f4-ae81-1b5f92e9701a,-8.742,-50.039,2020-08-13 17:35:00,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazônia,2020-08-13 17:35:00,8,2020
1507425434,6a994ba9-58d2-37bf-9794-a5b478f35693,-8.737,-50.035,2020-08-13 17:35:00,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazônia,2020-08-13 17:35:00,8,2020
1507425433,fde6cc97-4e6a-37e7-886c-e3540fea9437,-8.737,-50.009,2020-08-13 17:35:00,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazônia,2020-08-13 17:35:00,8,2020
1507425432,6be9979a-2eee-3f8f-8403-087ce22cca92,-8.044,-49.544,2020-08-13 17:35:00,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazônia,2020-08-13 17:35:00,8,2020
1507425431,1101e94b-3fca-3e7e-9f3e-60da4339d638,-8.038,-49.51,2020-08-13 17:35:00,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazônia,2020-08-13 17:35:00,8,2020
1507425243,498773a8-b8ab-3db0-b75b-11612f0bd721,-8.223,-55.243,2020-08-13 17:35:00,Brasil,PARA,NOVO PROGRESSO,Amazônia,2020-08-13 17:35:00,8,2020
1507425242,b6bfc9dc-fa76-32b4-97dc-048746032f0f,-8.206,-55.252,2020-08-13 17:35:00,Brasil,PARA,NOVO PROGRESSO,Amazônia,2020-08-13 17:35:00,8,2020
1507424729,d92fade3-a902-3086-8cde-221a617f7cb6,-1.754,-56.102,2020-08-13 17:35:00,Brasil,PARA,ORIXIMINA,Amazônia,2020-08-13 17:35:00,8,2020
1507424728,0adc9ebc-1472-39b9-9f1d-1a4695fa48d9,-1.752,-56.088,2020-08-13 17:35:00,Brasil,PARA,ORIXIMINA,Amazônia,2020-08-13 17:35:00,8,2020
1507424726,19c68937-3495-3206-9fcd-4c8792b1c9ef,-5.077,-56.123,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424725,e1247a0f-1290-3a00-b8e0-d89606839855,-5.061,-56.217,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424724,e00724f3-1249-3fb0-a0d0-274b844d492e,-5.06,-56.223,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424723,67cd6bd5-4731-3d16-9ce4-9607a2b20df1,-4.941,-55.837,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424722,8a4d087a-6763-3dd3-b8a1-e8fd6d6490a6,-4.995,-55.981,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424721,909db6d0-f354-30ee-91e6-acd4d06fb9fc,-4.94,-56.156,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424720,794c33b8-126c-356c-9968-835b0408f6e2,-4.939,-55.824,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424719,fc9d2a75-6fd5-3b67-ae7b-38a58a5c632b,-4.938,-56.144,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424718,4aabda7c-b803-3ca6-bdce-ef536b0e03bb,-4.925,-56.268,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424717,c3be6b03-87dc-3411-94cc-1061db9c7fe7,-4.911,-55.885,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424716,c5c2f715-3070-3bda-a70b-15985a132566,-4.91,-56.234,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424715,29e11604-d01c-3716-9c5f-7aa772076bd1,-4.914,-56.197,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424714,6776c9f4-98d7-3c81-a0c8-007e2b452bc7,-4.909,-55.873,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424713,9f5a9924-d8f5-3fa8-93ba-01057b82a9a1,-4.908,-56.222,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424712,6eae1c64-b994-36bb-a5dd-d35dfe57d313,-4.24,-56.395,2020-08-13 17:35:00,Brasil,PARA,ITAITUBA,Amazônia,2020-08-13 17:35:00,8,2020
1507424710,91957fae-8ecd-3369-bc89-56d8d0ba5e2f,-4.136,-56.247,2020-08-13 17:35:00,Brasil,PARA,AVEIRO,Amazônia,2020-08-13 17:35:00,8,2020
1507424709,df1515f9-fb86-383f-a927-e73b99796d24,-4.134,-56.235,2020-08-13 17:35:00,Brasil,PARA,ITAITUBA,Amazônia,2020-08-13 17:35:00,8,2020
1507424681,6a8ab7de-5830-3b83-b183-9c1d62e27ebe,-5.253,-56.072,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424680,16459d15-41cd-386d-a764-3901fc777526,-5.243,-56.073,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424678,62b55377-29b8-3142-b38e-9937b136d394,-5.156,-56.044,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424677,bcc4ee1f-51a4-32d6-94ed-da3c0f53e171,-5.148,-56.057,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424676,99cb9c17-b2aa-3b2d-8078-63594c065591,-7.097,-56.845,2020-08-13 17:35:00,Brasil,PARA,ITAITUBA,Amazônia,2020-08-13 17:35:00,8,2020
1507424674,9390d109-a486-311b-a322-6a67f02040f5,-5.146,-56.045,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424673,4792618d-0e54-3bf2-a428-c4a313b03731,-5.108,-56.264,2020-08-13 17:35:00,Brasil,PARA,TRAIRAO,Amazônia,2020-08-13 17:35:00,8,2020
1507424672,da9db408-8292-345d-b219-641978c09879,-7.586,-57.654,2020-08-13 17:35:00,Brasil,PARA,JACAREACANGA,Amazônia,2020-08-13 17:35:00,8,2020
1507424670,7cae4ede-ecd6-3942-9c15-b8a708c29d2b,-6.802,-56.78,2020-08-13 17:35:00,Brasil,PARA,ITAITUBA,Amazônia,2020-08-13 17:35:00,8,2020
1507424668,407bcb51-6425-3018-9050-b284488db0aa,-6.713,-56.473,2020-08-13 17:35:00,Brasil,PARA,ITAITUBA,Amazônia,2020-08-13 17:35:00,8,2020
1507425199,b0224b28-1714-340a-897d-d7628b0cab8b,-6.53,-53.29,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425198,27a9e2f4-33ee-3351-8a2c-352503bec4bd,-6.53,-53.284,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425197,3e5a2aa2-708d-3eb6-a686-b24c4eb1f84a,-6.517,-53.292,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425196,f40bfd30-39ac-3333-a117-03303bdb6ac3,-6.514,-53.274,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425195,429963d7-3e6f-3145-80c7-2b7fa170ae71,-6.49,-53.202,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425194,5bfbc4ae-0f7a-338d-b991-ce5d3856c78a,-6.436,-52.854,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425193,f38e54ed-e678-350e-afc1-7ce2ad9d3369,-6.423,-52.856,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425192,d3e798e9-264d-3c8b-939d-0bfe05b390e9,-6.239,-53.02,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425191,dcf728ec-64b9-3b10-a6bb-05badc701c2b,-6.236,-53.262,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425190,8d7c497c-a32f-3de8-9a6d-4ee2f8465f38,-6.236,-53.007,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425189,0e4bb4d6-48eb-3597-b3de-ca02dbf368c3,-6.236,-53.0,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425188,f2f3c1a9-36d8-3506-aacb-9a05e4fe52f6,-6.214,-53.458,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425187,c3b66ea4-872a-3da1-8116-7674598a3ba7,-6.185,-53.517,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425186,91d32011-c865-392e-bb91-381d69d405f8,-6.138,-53.817,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425185,3586136e-5cee-3208-8b84-2e415c27dfde,-6.136,-53.799,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425184,2d962f7b-b377-39f0-8d72-857571f76ea4,-6.135,-52.779,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425183,8d8c0c2e-9d56-3353-b4e2-f0249bc3207d,-6.114,-53.306,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425182,d12487f4-dae3-33be-b5a8-49c7656107c8,-6.111,-53.389,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425181,57030ea3-bb99-332d-8327-b5da7e870718,-6.108,-53.537,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425180,9d18cccb-a3ff-3ca2-be01-e034d7d16347,-6.051,-53.416,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425179,d1f72e38-7dd6-3c61-9710-e496b437bb48,-6.042,-53.436,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425178,9e7c11fd-ef4f-30b1-8061-2cc1357536c7,-6.031,-53.787,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425177,5dafcd8a-b282-3454-aa9c-95f0922f4ebf,-6.026,-53.495,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425176,47e47f78-5809-34a2-abaf-5ea5f08a1a98,-6.024,-53.5,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425175,8d854236-83fb-37d7-a511-95a854f04371,-5.98,-53.544,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425174,661fd59b-4a17-300f-814d-fb845d7d6ac2,-5.968,-53.546,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425173,3b92ad02-a679-3884-b299-c0dc2f0ac254,-5.941,-53.532,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425172,599755b3-3975-367f-904b-042f2b9ad0e5,-5.938,-53.54,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425171,f4fadd1e-3404-3c6f-9558-f7f448ce11d9,-5.935,-53.522,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425170,4b739743-fc1e-3a6d-a621-e179031f6bb9,-5.925,-53.542,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425169,a7a863a7-a794-341b-a371-3ec02112231f,-5.918,-53.898,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425168,6b0dcf3b-57af-32d7-b738-d86ab66f9e5f,-5.899,-53.619,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425167,330e9758-28ca-3557-ab44-823fd48477b4,-5.836,-53.634,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425166,5bfed8b8-ed55-39dd-9752-6ad58804912e,-5.832,-53.356,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425165,abcd55d7-03bc-337e-9742-530d03ff5b2f,-5.808,-53.694,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425164,999f7270-4ccd-3e80-be92-1581d7d653f5,-5.743,-53.445,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425163,72912c51-7ab2-3267-a943-7b8abda94eb5,-5.741,-53.452,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425162,504070a4-451f-3a60-87cf-62885c40d293,-5.74,-53.427,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425161,e7a47a2d-3b6c-3948-9bd0-551fd2aa45bb,-5.716,-53.456,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
1507425160,bb935984-7da1-363f-b6b8-dd6fbd554fb7,-6.774,-52.924,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425159,3ecd6ab6-9cd4-3dae-90bb-e7a9b1ee73a3,-6.773,-52.917,2020-08-13 17:35:00,Brasil,PARA,SAO FELIX DO XINGU,Amazônia,2020-08-13 17:35:00,8,2020
1507425158,cbb3d3cf-b229-383f-9eda-57fe38baef93,-6.625,-53.562,2020-08-13 17:35:00,Brasil,PARA,ALTAMIRA,Amazônia,2020-08-13 17:35:00,8,2020
